-0.078473,0.052114,0.52706,-0.086873,0.11975,0.57372
-0.079996,0.049075,0.52779,-0.087227,0.11636,0.5731
-0.080762,0.047165,0.52542,-0.087075,0.1138,0.57121
-0.081624,0.04497,0.52086,-0.086783,0.11186,0.56948
-0.083372,0.042449,0.51971,-0.086049,0.10956,0.56678
-0.084211,0.040476,0.51551,-0.085667,0.1075,0.56385
-0.085315,0.038233,0.51285,-0.085617,0.10551,0.5614
-0.086513,0.036121,0.51042,-0.085349,0.10342,0.55908
-0.087626,0.034176,0.50809,-0.08506,0.10129,0.5566
-0.089112,0.032129,0.50526,-0.084868,0.098847,0.55412
-0.090378,0.030192,0.50071,-0.084582,0.096733,0.55122
-0.091663,0.028214,0.49894,-0.084883,0.094429,0.54892
-0.092973,0.026273,0.49595,-0.08472,0.092224,0.54644
-0.094535,0.024445,0.49301,-0.084759,0.089208,0.54374
-0.096426,0.022482,0.49053,-0.084696,0.087052,0.54115
-0.097723,0.020615,0.48783,-0.085102,0.085056,0.53839
-0.099837,0.021987,0.48362,-0.085701,0.082422,0.53626
-0.10134,0.020476,0.4805,-0.085523,0.080553,0.53285
-0.10285,0.015275,0.47882,-0.085868,0.079201,0.53019
-0.10486,0.016827,0.47522,-0.086144,0.076037,0.52737
-0.10679,0.014663,0.47248,-0.086582,0.073844,0.52463
-0.10862,0.012932,0.46954,-0.086967,0.072455,0.52185
-0.11067,0.011003,0.46732,-0.087693,0.070188,0.51905
-0.11234,0.0092036,0.46445,-0.088379,0.068145,0.51639
-0.1144,0.0077211,0.46186,-0.088639,0.066204,0.51345
-0.11633,0.0063018,0.45906,-0.08943,0.063953,0.51042
-0.11846,0.0048421,0.45661,-0.089896,0.062261,0.50741
-0.12041,0.0029811,0.45423,-0.090761,0.060187,0.50447
-0.1222,0.001629,0.45133,-0.091495,0.059006,0.50154
-0.12466,6.2067e-05,0.44864,-0.092567,0.056591,0.49849
-0.12657,-0.0013436,0.44571,-0.093591,0.053995,0.4955
-0.12892,-0.0033303,0.44373,-0.094479,0.052688,0.49269
-0.13106,-0.004261,0.44114,-0.095452,0.050857,0.48985
-0.13305,-0.0078944,0.44037,-0.096493,0.048972,0.48672
-0.13555,-0.0070659,0.43657,-0.097424,0.046909,0.48361
-0.079102,0.051531,0.52862,-0.087572,0.11869,0.57539
-0.079339,0.049966,0.52611,-0.086877,0.11682,0.57242
-0.080581,0.047621,0.52424,-0.086647,0.11442,0.57045
-0.081481,0.045388,0.52019,-0.086334,0.11248,0.56812
-0.082947,0.043166,0.51797,-0.085778,0.11074,0.5657
-0.08397,0.04079,0.515,-0.08528,0.10832,0.56332
-0.085078,0.038585,0.51242,-0.085189,0.1064,0.56065
-0.085908,0.036706,0.5092,-0.085023,0.10384,0.5583
-0.087141,0.034651,0.50595,-0.084614,0.10139,0.5557
-0.088836,0.03256,0.50414,-0.084394,0.099269,0.55317
-0.090077,0.030717,0.50053,-0.084431,0.097027,0.55071
-0.091293,0.028757,0.49776,-0.084483,0.094659,0.54812
-0.092549,0.026671,0.4951,-0.084515,0.092144,0.54561
-0.094507,0.024899,0.49259,-0.084409,0.090213,0.5429
-0.095859,0.022887,0.48956,-0.084573,0.087858,0.54036
-0.097539,0.021012,0.48691,-0.084631,0.085856,0.53752
-0.099368,0.022725,0.48282,-0.085191,0.083087,0.5351
-0.10061,0.017343,0.48103,-0.085147,0.081528,0.53203
-0.10304,0.018815,0.47713,-0.085482,0.079371,0.52932
-0.10467,0.017278,0.47441,-0.085814,0.076846,0.52656
-0.1058,0.011874,0.47306,-0.08627,0.07492,0.52385
-0.10784,0.0099653,0.47038,-0.086831,0.072291,0.52105
-0.11053,0.011432,0.46671,-0.087255,0.071104,0.51831
-0.11208,0.0098462,0.46378,-0.087939,0.068615,0.51554
-0.11427,0.0082761,0.46112,-0.088434,0.067322,0.51252
-0.1162,0.0064521,0.45861,-0.089174,0.064697,0.50939
-0.11797,0.0049865,0.4558,-0.089618,0.062711,0.50646
-0.12015,0.0030777,0.45341,-0.090492,0.060555,0.50364
-0.12205,0.0019496,0.45061,-0.091391,0.059167,0.50072
-0.12421,0.00060978,0.44808,-0.092084,0.057253,0.49766
-0.12649,-0.0013752,0.44487,-0.093217,0.054824,0.49464
-0.12883,-0.0025428,0.44293,-0.094295,0.053441,0.49183
-0.13096,-0.0040943,0.44059,-0.095255,0.051334,0.48896
-0.1329,-0.0054681,0.43809,-0.096035,0.04946,0.48575
-0.13467,-0.0090094,0.43723,-0.09731,0.047679,0.48271
-0.080583,0.049435,0.53167,-0.089163,0.11706,0.57804
-0.080631,0.048269,0.52825,-0.088306,0.11568,0.57506
-0.081525,0.046435,0.52671,-0.087701,0.11334,0.57246
-0.08224,0.044126,0.52229,-0.087119,0.11153,0.5699
-0.083663,0.041655,0.51963,-0.08661,0.10948,0.56778
-0.084138,0.040106,0.51574,-0.086298,0.10685,0.56469
-0.085521,0.038111,0.51342,-0.086075,0.10469,0.56238
-0.086379,0.036244,0.51037,-0.085835,0.10245,0.56001
-0.08773,0.034382,0.50711,-0.085208,0.10133,0.55668
-0.089168,0.032347,0.50384,-0.084934,0.098437,0.55416
-0.090439,0.030212,0.50105,-0.084885,0.096323,0.55155
-0.091282,0.028556,0.49745,-0.084624,0.094529,0.54831
-0.09257,0.026677,0.49521,-0.084698,0.091835,0.54608
-0.094353,0.024703,0.49248,-0.084504,0.090202,0.54297
-0.095957,0.02291,0.49006,-0.084623,0.087214,0.54088
-0.097583,0.021021,0.48713,-0.084654,0.085695,0.53751
-0.098792,0.019334,0.4841,-0.085186,0.083114,0.5351
-0.10128,0.020708,0.47981,-0.085633,0.081293,0.53235
-0.10312,0.018614,0.4771,-0.085412,0.079368,0.52946
-0.1047,0.017321,0.47424,-0.085754,0.07726,0.52659
-0.10642,0.015255,0.47167,-0.086235,0.075161,0.52387
-0.10845,0.013354,0.46923,-0.086919,0.072067,0.52118
-0.11044,0.011729,0.46636,-0.087308,0.070749,0.51827
-0.11214,0.0098865,0.46382,-0.08799,0.068268,0.5155
-0.11419,0.0082651,0.4611,-0.088504,0.066127,0.51239
-0.11599,0.0068192,0.45829,-0.089128,0.065009,0.50943
-0.11804,0.0048717,0.45597,-0.089646,0.062569,0.50634
-0.12025,0.0030407,0.45353,-0.090488,0.060324,0.50366
-0.12199,0.0018782,0.45055,-0.091274,0.059341,0.50063
-0.12422,0.0006147,0.44813,-0.092112,0.057072,0.49763
-0.12656,-0.0013135,0.44536,-0.093458,0.054314,0.49459
-0.12873,-0.002742,0.4428,-0.094312,0.053333,0.49181
-0.13082,-0.0039297,0.44063,-0.095236,0.051106,0.48892
-0.1326,-0.0076462,0.43967,-0.096137,0.049296,0.48582
-0.13455,-0.0090015,0.43684,-0.097312,0.04766,0.48271
-0.082385,0.047362,0.53491,-0.091344,0.11461,0.58157
-0.082245,0.046844,0.53136,-0.089952,0.11372,0.57802
-0.082942,0.04433,0.52855,-0.089355,0.11204,0.57543
-0.083651,0.042135,0.52588,-0.088689,0.10969,0.57298
-0.084587,0.040032,0.52296,-0.088272,0.10694,0.57074
-0.0861,0.038178,0.51958,-0.087675,0.10522,0.56769
-0.086891,0.036234,0.51568,-0.087311,0.10319,0.56531
-0.087762,0.03441,0.51274,-0.08681,0.10146,0.56203
-0.089043,0.032389,0.50996,-0.086521,0.099529,0.55962
-0.090095,0.030624,0.50697,-0.086553,0.097103,0.55713
-0.091764,0.028674,0.5039,-0.086097,0.095223,0.55409
-0.092783,0.026523,0.50066,-0.085991,0.092735,0.55128
-0.094142,0.024955,0.49792,-0.086155,0.090595,0.54927
-0.095544,0.022975,0.4955,-0.085936,0.087972,0.54621
-0.097597,0.024392,0.49095,-0.086287,0.085823,0.54379
-0.098647,0.019563,0.48982,-0.085999,0.083546,0.54069
-0.099997,0.017594,0.48617,-0.086454,0.081971,0.53786
-0.1021,0.019364,0.4828,-0.086565,0.079597,0.535
-0.10386,0.017784,0.47951,-0.086708,0.07756,0.53189
-0.10496,0.012137,0.47794,-0.086756,0.075508,0.52905
-0.1074,0.013853,0.47383,-0.0872,0.073688,0.52634
-0.10857,0.008397,0.4729,-0.087716,0.071083,0.52317
-0.11107,0.01059,0.46836,-0.088257,0.069139,0.52036
-0.11291,0.0081288,0.46611,-0.088792,0.06767,0.51769
-0.11469,0.00725,0.46297,-0.089076,0.065718,0.51443
-0.1167,0.0056399,0.45973,-0.089851,0.063281,0.51135
-0.11864,0.0038685,0.45731,-0.090333,0.061763,0.50833
-0.12064,0.0024369,0.45486,-0.091216,0.059608,0.50547
-0.12254,0.00087497,0.45186,-0.092212,0.057142,0.50255
-0.12486,-0.00017113,0.44975,-0.093019,0.056004,0.49963
-0.12599,-0.0041826,0.44713,-0.093974,0.053989,0.49643
-0.12903,-0.0031325,0.44409,-0.094903,0.052053,0.49352
-0.13122,-0.0044384,0.44197,-0.095743,0.049981,0.49053
-0.13344,-0.0065383,0.43927,-0.096691,0.0487,0.48771
-0.13503,-0.0097379,0.43839,-0.09774,0.046301,0.48421
-0.084346,0.044462,0.53852,-0.092895,0.11327,0.58441
-0.084186,0.044128,0.53526,-0.091536,0.11211,0.58058
-0.084661,0.042073,0.53223,-0.09097,0.11026,0.5784
-0.085283,0.040402,0.52901,-0.090195,0.10851,0.57557
-0.086279,0.038258,0.52571,-0.090052,0.10533,0.57349
-0.087496,0.036164,0.52293,-0.089299,0.10386,0.57063
-0.088723,0.034094,0.51929,-0.089213,0.10121,0.56847
-0.089234,0.032484,0.51581,-0.08844,0.099041,0.56546
-0.090762,0.030414,0.51351,-0.088323,0.096947,0.56296
-0.091568,0.028311,0.51033,-0.08799,0.095228,0.5601
-0.093288,0.026416,0.50694,-0.08804,0.092635,0.5575
-0.09463,0.024871,0.50412,-0.087626,0.090697,0.5545
-0.095435,0.023207,0.5005,-0.087561,0.088483,0.55228
-0.097622,0.02426,0.49703,-0.087543,0.086057,0.54942
-0.098302,0.01925,0.49431,-0.08747,0.083813,0.54638
-0.10009,0.017532,0.49175,-0.087673,0.082189,0.54378
-0.10203,0.019093,0.48871,-0.087942,0.079951,0.54152
-0.10279,0.013827,0.48708,-0.087626,0.077833,0.53763
-0.10453,0.011758,0.48339,-0.087985,0.075451,0.53511
-0.10696,0.013402,0.48033,-0.08853,0.073245,0.5329
-0.10869,0.012261,0.47702,-0.088735,0.071529,0.52937
-0.1103,0.010299,0.474,-0.089255,0.069251,0.52661
-0.11225,0.0080327,0.47102,-0.089804,0.066851,0.52418
-0.11403,0.0067185,0.46858,-0.089974,0.065616,0.52064
-0.11595,0.0049922,0.46572,-0.090619,0.062852,0.51814
-0.11758,0.0034399,0.46296,-0.091073,0.061301,0.5151
-0.11999,0.0022091,0.46047,-0.091783,0.059201,0.51188
-0.12174,0.00057508,0.45773,-0.092522,0.058112,0.50894
-0.12369,-0.00081059,0.45488,-0.093185,0.055589,0.50554
-0.12592,-0.0022233,0.45227,-0.094246,0.053714,0.50292
-0.12807,-0.0040648,0.44957,-0.094911,0.052669,0.49978
-0.13004,-0.0050927,0.44699,-0.095959,0.050416,0.49685
-0.13223,-0.0061132,0.44436,-0.096888,0.048314,0.49388
-0.13448,-0.0074057,0.44193,-0.097507,0.046598,0.49037
-0.13654,-0.0090996,0.43951,-0.098609,0.045069,0.48755
-0.085825,0.042409,0.54137,-0.095069,0.11084,0.58759
-0.086157,0.041378,0.53802,-0.093482,0.11028,0.58381
-0.087304,0.039802,0.53621,-0.093117,0.10778,0.58154
-0.087451,0.038054,0.53186,-0.091841,0.10642,0.57857
-0.088611,0.035952,0.53027,-0.09154,0.10432,0.57656
-0.089205,0.033807,0.52607,-0.091251,0.10211,0.57384
-0.090294,0.032031,0.52194,-0.091042,0.099117,0.57166
-0.091619,0.029958,0.51993,-0.090387,0.097247,0.56904
-0.092664,0.028097,0.51644,-0.090166,0.09467,0.56644
-0.093506,0.026101,0.51347,-0.089961,0.092806,0.56365
-0.094899,0.024223,0.5106,-0.089445,0.091216,0.56036
-0.096324,0.022467,0.50802,-0.089347,0.088291,0.55799
-0.097535,0.020686,0.50442,-0.089183,0.0864,0.55519
-0.099409,0.022154,0.50075,-0.08946,0.083626,0.5531
-0.099921,0.017104,0.49818,-0.089098,0.081626,0.54972
-0.10197,0.015018,0.49575,-0.089576,0.079482,0.54755
-0.10321,0.013344,0.49281,-0.089129,0.078026,0.54417
-0.10477,0.011174,0.49022,-0.089309,0.075464,0.54175
-0.10638,0.0095533,0.48795,-0.089755,0.073545,0.53857
-0.10853,0.011534,0.48341,-0.090098,0.071396,0.53593
-0.11028,0.0098091,0.48103,-0.090413,0.069833,0.53286
-0.11162,0.007922,0.4772,-0.090839,0.066833,0.52992
-0.11356,0.0061461,0.47449,-0.091328,0.064767,0.52732
-0.1156,0.0043657,0.47188,-0.091384,0.063223,0.52437
-0.11724,0.0034448,0.46906,-0.091935,0.061007,0.5211
-0.11914,0.0019165,0.46672,-0.092946,0.058176,0.51891
-0.12125,-8.1168e-05,0.46402,-0.09348,0.057365,0.51607
-0.12336,-0.0012898,0.46153,-0.094523,0.054596,0.51338
-0.12531,-0.0030753,0.45852,-0.094956,0.053309,0.50985
-0.12713,-0.0043684,0.45552,-0.095343,0.052839,0.5062
-0.12965,-0.0062261,0.4536,-0.096667,0.04971,0.50414
-0.13167,-0.0072641,0.4505,-0.097358,0.047747,0.50065
-0.13344,-0.0078904,0.44784,-0.098067,0.045706,0.49757
-0.13541,-0.0096063,0.44505,-0.098951,0.044667,0.49452
-0.13785,-0.010933,0.44333,-0.10014,0.042262,0.4915
-0.088385,0.039976,0.54645,-0.096872,0.10964,0.59066
-0.088348,0.039508,0.54372,-0.095583,0.10793,0.58706
-0.089251,0.037719,0.53929,-0.094472,0.10625,0.58388
-0.089337,0.035927,0.53535,-0.094004,0.10406,0.58203
-0.090578,0.033597,0.53349,-0.093755,0.10226,0.57989
-0.091128,0.03196,0.53004,-0.093041,0.10026,0.57685
-0.092462,0.02983,0.52653,-0.092767,0.097143,0.57486
-0.093393,0.028123,0.52206,-0.092491,0.095016,0.57224
-0.094719,0.025789,0.52013,-0.09184,0.093048,0.56923
-0.095453,0.024228,0.51656,-0.092121,0.089892,0.56746
-0.096668,0.021913,0.51419,-0.091454,0.088731,0.56426
-0.098231,0.020033,0.51128,-0.091233,0.086695,0.56173
-0.099978,0.021721,0.50684,-0.091296,0.084529,0.55895
-0.10089,0.01638,0.50496,-0.091484,0.081184,0.55654
-0.10189,0.014744,0.50192,-0.091311,0.07925,0.55368
-0.10401,0.016282,0.49901,-0.091307,0.076958,0.55109
-0.10557,0.014636,0.49549,-0.091436,0.075452,0.54836
-0.10705,0.012531,0.493,-0.091623,0.072579,0.5457
-0.10852,0.011002,0.49007,-0.091712,0.070517,0.54295
-0.10974,0.0094772,0.48688,-0.09163,0.069712,0.53927
-0.11189,0.0071756,0.48429,-0.092334,0.066667,0.53669
-0.1134,0.005554,0.48113,-0.092495,0.064757,0.53385
-0.11537,0.0039375,0.47873,-0.093,0.062518,0.53121
-0.11708,0.0025204,0.47542,-0.093117,0.061183,0.52793
-0.11911,0.00057099,0.47278,-0.093739,0.059388,0.52517
-0.12083,-0.00023987,0.47005,-0.094251,0.056994,0.52192
-0.12281,-0.0018206,0.46769,-0.094993,0.055131,0.51948
-0.12497,-0.0041605,0.46466,-0.095668,0.053336,0.51659
-0.12687,-0.0056387,0.46212,-0.096686,0.050772,0.51432
-0.1288,-0.0064459,0.45942,-0.097105,0.049249,0.51049
-0.13083,-0.007999,0.45678,-0.098227,0.046461,0.50796
-0.13307,-0.0087304,0.45484,-0.098781,0.045593,0.50408
-0.13518,-0.010731,0.45161,-0.099717,0.043612,0.50153
-0.13741,-0.012298,0.44977,-0.10106,0.041209,0.4994
-0.13943,-0.013864,0.44723,-0.10188,0.039808,0.49633
-0.090129,0.038212,0.54886,-0.099182,0.10745,0.59386
-0.090475,0.037065,0.54669,-0.097329,0.1066,0.58999
-0.091078,0.035315,0.54302,-0.096976,0.10393,0.58784
-0.091807,0.033548,0.54005,-0.095746,0.10213,0.58425
-0.092785,0.031402,0.537,-0.095822,0.10001,0.5828
-0.093549,0.029498,0.5332,-0.09547,0.09788,0.58064
-0.094445,0.027567,0.53112,-0.094589,0.095636,0.5779
-0.095444,0.025744,0.52654,-0.094366,0.093212,0.57547
-0.097227,0.023483,0.52464,-0.094141,0.090759,0.573
-0.097725,0.021875,0.51981,-0.093637,0.089196,0.57014
-0.098595,0.020097,0.51707,-0.09367,0.0861,0.56784
-0.10003,0.017977,0.51507,-0.093161,0.083827,0.56475
-0.10151,0.016296,0.51084,-0.093121,0.08217,0.56247
-0.103,0.013968,0.50873,-0.092934,0.079888,0.55939
-0.10395,0.012151,0.50539,-0.093297,0.076978,0.55731
-0.10549,0.010375,0.50242,-0.092826,0.075826,0.55381
-0.10713,0.0083645,0.4995,-0.092927,0.072911,0.55104
-0.10885,0.010377,0.49617,-0.093581,0.070447,0.54932
-0.11005,0.0049942,0.49387,-0.093585,0.068677,0.54601
-0.11188,0.0068855,0.4905,-0.093902,0.066951,0.54332
-0.1139,0.0047889,0.48822,-0.09425,0.064236,0.54117
-0.11563,0.0034072,0.48494,-0.094209,0.062611,0.53726
-0.11713,0.0020325,0.48198,-0.094481,0.060713,0.53437
-0.11893,0.00049889,0.47915,-0.094996,0.058936,0.5316
-0.12105,-0.0012681,0.47682,-0.095622,0.056612,0.52882
-0.1229,-0.0028557,0.47404,-0.09644,0.054573,0.52655
-0.12469,-0.0048841,0.471,-0.096996,0.05205,0.52341
-0.12659,-0.0060373,0.46843,-0.097499,0.051161,0.52027
-0.12893,-0.0079195,0.46639,-0.098513,0.048306,0.5182
-0.13067,-0.0087153,0.46313,-0.098822,0.046601,0.51465
-0.1327,-0.010157,0.46044,-0.099948,0.043824,0.5123
-0.1346,-0.011422,0.45795,-0.10075,0.042803,0.50841
-0.13708,-0.013497,0.45545,-0.1016,0.041078,0.50565
-0.13922,-0.0149,0.45399,-0.10264,0.038936,0.50326
-0.14104,-0.015656,0.45063,-0.10351,0.037791,0.49989
-0.092728,0.035512,0.55137,-0.10104,0.10511,0.59649
-0.092676,0.034889,0.54931,-0.099751,0.10446,0.59322
-0.093335,0.033296,0.54656,-0.098828,0.10305,0.59068
-0.09462,0.03132,0.54357,-0.098377,0.10001,0.58807
-0.095261,0.028832,0.5406,-0.098184,0.097755,0.58618
-0.095957,0.027392,0.53736,-0.097135,0.09608,0.58309
-0.096775,0.025359,0.53456,-0.096606,0.09376,0.58077
-0.097603,0.023821,0.53039,-0.096482,0.0917,0.57864
-0.098896,0.021428,0.52664,-0.096326,0.088904,0.5762
-0.10018,0.019472,0.52477,-0.095505,0.086702,0.5732
-0.10129,0.017457,0.52096,-0.095576,0.084011,0.57118
-0.10225,0.015714,0.51873,-0.095279,0.082349,0.56852
-0.10377,0.013564,0.51503,-0.095029,0.079673,0.5654
-0.10484,0.01177,0.51238,-0.095483,0.077912,0.56308
-0.10627,0.0099602,0.50874,-0.095098,0.075495,0.56035
-0.1079,0.011983,0.5054,-0.095031,0.073025,0.55774
-0.10678,0.016738,0.5015,-0.095028,0.071243,0.5547
-0.10812,0.014683,0.49795,-0.095023,0.069462,0.55165
-0.10716,0.015305,0.49642,-0.095764,0.0666,0.54974
-0.10842,0.013337,0.4925,-0.095865,0.063566,0.54718
-0.11002,0.011436,0.4902,-0.096056,0.062784,0.54409
-0.1116,0.0098414,0.48665,-0.096252,0.060635,0.54142
-0.11339,0.0081021,0.48376,-0.096931,0.057569,0.53863
-0.11527,0.0060726,0.48141,-0.097321,0.056166,0.53546
-0.1171,0.0047634,0.47942,-0.097694,0.054506,0.53279
-0.11872,0.0035484,0.475,-0.09856,0.051624,0.53016
-0.12065,0.0020663,0.47357,-0.098955,0.050471,0.52719
-0.12221,0.00046041,0.46986,-0.099568,0.047842,0.52422
-0.12378,-0.00063307,0.46646,-0.0999,0.04606,0.52126
-0.12639,-0.0024634,0.46513,-0.10076,0.044545,0.51889
-0.12816,-0.0038248,0.46187,-0.10189,0.041652,0.51591
-0.13006,-0.0047936,0.45983,-0.10276,0.039897,0.51292
-0.13196,-0.005978,0.45621,-0.10363,0.0386,0.50999
-0.13421,-0.0074202,0.45472,-0.10408,0.037336,0.50638
-0.13606,-0.0086664,0.45194,-0.10541,0.03537,0.50399
-0.09513,0.033726,0.55579,-0.1035,0.10319,0.59963
-0.094677,0.032884,0.55166,-0.10198,0.1023,0.59646
-0.095121,0.031387,0.54984,-0.10116,0.10071,0.59403
-0.096503,0.029128,0.54799,-0.1005,0.098962,0.59156
-0.097441,0.027217,0.54307,-0.10013,0.096227,0.58895
-0.098396,0.025053,0.54032,-0.099423,0.093624,0.58651
-0.098973,0.023415,0.53784,-0.098964,0.091734,0.58422
-0.099906,0.021346,0.53446,-0.0988,0.089136,0.58201
-0.10129,0.019222,0.53119,-0.09812,0.087344,0.57888
-0.10261,0.017119,0.52776,-0.097839,0.084168,0.57652
-0.10352,0.0153,0.52471,-0.09762,0.08204,0.57422
-0.10427,0.01338,0.52121,-0.09768,0.080149,0.57184
-0.10559,0.011268,0.51877,-0.097347,0.077532,0.56917
-0.10752,0.0093742,0.51549,-0.097301,0.075548,0.56679
-0.1086,0.0078297,0.51201,-0.097226,0.073744,0.56363
-0.11033,0.0056114,0.50986,-0.096827,0.071467,0.56048
-0.11153,0.007336,0.50603,-0.097449,0.068668,0.5583
-0.11318,0.0053208,0.50317,-0.097613,0.066515,0.55595
-0.11471,0.0036732,0.50047,-0.098023,0.063864,0.55346
-0.11588,0.0024836,0.49733,-0.097664,0.061715,0.55015
-0.11762,0.00058188,0.49474,-0.097965,0.059996,0.54783
