-0.046707,0.06933,0.60201,-0.087091,0.056366,0.60799,-6.0774e-05,0.074247,0.59298
-0.047677,0.068874,0.60176,-0.088134,0.05606,0.60765,-0.0008568,0.073963,0.59315
-0.047693,0.06879,0.60112,-0.088227,0.05578,0.60749,-0.00095348,0.073822,0.59276
-0.047502,0.068492,0.60076,-0.088018,0.054907,0.60689,-0.00080474,0.073869,0.59298
-0.047651,0.068406,0.60034,-0.087807,0.054415,0.6062,-0.0010547,0.074033,0.59252
-0.04739,0.06778,0.60028,-0.087562,0.05337,0.6058,-0.00084254,0.07414,0.5925
-0.04732,0.067384,0.59994,-0.086946,0.05246,0.60554,-0.00099913,0.074219,0.59226
-0.046983,0.067003,0.5994,-0.086414,0.051362,0.60465,-0.00090238,0.074004,0.59234
-0.046774,0.066289,0.59898,-0.085781,0.049899,0.60327,-0.0009182,0.073889,0.59218
-0.046575,0.06585,0.59885,-0.085224,0.048447,0.60257,-0.0007424,0.073959,0.59209
-0.046426,0.065131,0.59816,-0.084506,0.047035,0.60101,-0.00068318,0.073705,0.59205
-0.046122,0.064901,0.59768,-0.083626,0.045633,0.5992,-0.00075498,0.073646,0.59197
-0.045919,0.06438,0.59723,-0.082657,0.043724,0.59838,-0.00076795,0.073803,0.59197
-0.04531,0.063784,0.59659,-0.08127,0.041913,0.59671,-0.00049781,0.073789,0.59193
-0.045019,0.062996,0.59637,-0.080093,0.040303,0.59547,-0.0007072,0.07367,0.59184
-0.044689,0.062089,0.59583,-0.078848,0.03835,0.59379,-0.00090523,0.073535,0.5913
-0.044188,0.061472,0.59529,-0.077108,0.037296,0.59195,-0.00073622,0.073256,0.59151
-0.043394,0.060661,0.59467,-0.07548,0.035396,0.59088,-0.00032735,0.073496,0.59135
-0.043095,0.06023,0.59402,-0.073911,0.034096,0.58943,-0.00054658,0.073247,0.59111
-0.042607,0.059477,0.59345,-0.072215,0.032238,0.58831,-0.0005522,0.073266,0.59122
-0.041931,0.058786,0.59298,-0.070573,0.03064,0.5872,-0.00032455,0.07342,0.5911
-0.041228,0.057735,0.59229,-0.068491,0.029212,0.58575,-8.2239e-05,0.073255,0.59115
-0.040519,0.05737,0.59166,-0.066427,0.027979,0.58408,9.656e-05,0.072804,0.59104
-0.040252,0.056439,0.59127,-0.064575,0.02655,0.58323,-0.00018797,0.073098,0.59087
-0.03949,0.056232,0.59089,-0.062677,0.026033,0.58211,-7.2055e-05,0.072938,0.59075
-0.038978,0.055581,0.59042,-0.060253,0.02488,0.58052,-4.8136e-05,0.072813,0.59077
-0.038518,0.0551,0.58989,-0.058581,0.02406,0.5799,-1.2733e-05,0.072743,0.59073
-0.037902,0.054496,0.58971,-0.056557,0.022965,0.57891,-0.00019627,0.072607,0.59073
-0.036999,0.053974,0.58912,-0.05436,0.022377,0.57802,0.00025431,0.072307,0.59095
-0.036321,0.053421,0.58824,-0.052211,0.021578,0.57754,0.00022281,0.07247,0.59061
-0.035462,0.053129,0.58795,-0.050087,0.020718,0.57629,0.00011905,0.072566,0.59037
-0.034935,0.05285,0.5874,-0.048105,0.020294,0.57538,0.00013828,0.072478,0.59041
-0.034094,0.051931,0.58715,-0.045584,0.019714,0.57444,0.0003503,0.07238,0.59023
-0.033318,0.051623,0.58649,-0.043544,0.019231,0.57357,0.00045557,0.072389,0.59004
-0.032833,0.051138,0.58596,-0.041528,0.018791,0.57247,0.00044253,0.072201,0.59015
-0.032044,0.050721,0.5858,-0.039412,0.018627,0.57183,0.00068836,0.071993,0.59013
-0.031489,0.049984,0.58487,-0.037441,0.018202,0.5711,0.00050827,0.071764,0.59006
-0.030674,0.049763,0.58465,-0.035266,0.018262,0.57053,0.0007076,0.071807,0.58995
-0.02986,0.049083,0.58447,-0.033096,0.018134,0.5699,0.00064531,0.07185,0.59008
-0.029205,0.048582,0.58452,-0.031109,0.017454,0.56926,0.00093431,0.071701,0.58999
-0.028639,0.048379,0.58374,-0.028958,0.017447,0.56873,0.00091798,0.071468,0.58959
-0.028045,0.048163,0.58342,-0.027173,0.017581,0.56852,0.00095025,0.071269,0.58981
-0.027123,0.047356,0.58313,-0.025079,0.017462,0.56806,0.0013316,0.071284,0.58927
-0.026532,0.046947,0.5825,-0.023041,0.017543,0.56748,0.0013587,0.07094,0.58939
-0.025731,0.046531,0.5821,-0.021081,0.017172,0.56709,0.0014379,0.070708,0.58911
-0.024738,0.045595,0.58191,-0.019012,0.017164,0.56628,0.0013699,0.070794,0.58895
-0.054992,0.06893,0.60227,-0.095333,0.055839,0.60821,-0.0083994,0.074326,0.59386
-0.05456,0.068635,0.60227,-0.094908,0.055671,0.60785,-0.0079681,0.074247,0.5935
-0.054323,0.068744,0.6015,-0.094698,0.055545,0.60736,-0.0077953,0.073995,0.59337
-0.05417,0.068382,0.60112,-0.094532,0.05497,0.60679,-0.0077075,0.07405,0.59316
-0.054327,0.068165,0.60092,-0.094446,0.053778,0.60678,-0.0077529,0.074209,0.5927
-0.053926,0.067547,0.60031,-0.094133,0.052596,0.60626,-0.0076431,0.073921,0.59269
-0.053866,0.067153,0.60018,-0.093684,0.051499,0.60563,-0.0076259,0.074081,0.59277
-0.053811,0.066618,0.60016,-0.093378,0.050807,0.60492,-0.0076905,0.073906,0.59242
-0.053621,0.066187,0.59984,-0.09271,0.049372,0.60356,-0.0075803,0.073955,0.59244
-0.053287,0.065588,0.59891,-0.092231,0.047892,0.60276,-0.0076133,0.073668,0.59259
-0.052947,0.065129,0.59855,-0.091208,0.046494,0.60106,-0.0074966,0.073735,0.59239
-0.052842,0.064617,0.59813,-0.090308,0.04523,0.60036,-0.0074795,0.073796,0.59243
-0.052361,0.06402,0.59771,-0.089129,0.043504,0.59853,-0.007401,0.073641,0.59242
-0.052092,0.063377,0.59719,-0.087915,0.041571,0.59689,-0.0073684,0.073579,0.59233
-0.051621,0.062464,0.59655,-0.086722,0.039776,0.5956,-0.00732,0.073177,0.59165
-0.051016,0.061852,0.59607,-0.085146,0.038103,0.59382,-0.0074286,0.073428,0.59201
-0.050651,0.061073,0.59574,-0.0838,0.036626,0.59247,-0.0073259,0.073392,0.5919
-0.050363,0.060763,0.59511,-0.082193,0.03492,0.59158,-0.0072094,0.073242,0.59162
-0.049787,0.060018,0.59484,-0.080405,0.033313,0.59018,-0.0072681,0.073421,0.59164
-0.049225,0.059128,0.59441,-0.078902,0.032,0.58859,-0.0071018,0.072999,0.59175
-0.048515,0.058656,0.59348,-0.077025,0.030713,0.58733,-0.0071226,0.073106,0.5916
-0.04798,0.057795,0.5928,-0.075494,0.028827,0.58608,-0.0071714,0.072766,0.59165
-0.047374,0.057073,0.59216,-0.073263,0.02781,0.58504,-0.0071794,0.072831,0.59143
-0.046788,0.056329,0.59155,-0.071416,0.026134,0.58388,-0.0070079,0.072857,0.59128
-0.046387,0.055601,0.59142,-0.069551,0.025371,0.5826,-0.0068991,0.072578,0.59125
-0.045639,0.055379,0.59079,-0.067433,0.024491,0.58105,-0.0068591,0.072512,0.59114
-0.045223,0.054935,0.59044,-0.065564,0.02383,0.58012,-0.0068125,0.072445,0.59132
-0.044565,0.054478,0.58996,-0.063373,0.022894,0.57908,-0.0067906,0.072459,0.59092
-0.04396,0.053903,0.58955,-0.060989,0.022142,0.57819,-0.0066982,0.072517,0.59102
-0.043284,0.053422,0.58877,-0.059025,0.021508,0.57775,-0.0064695,0.072063,0.59086
-0.042759,0.052902,0.58851,-0.056821,0.020646,0.57685,-0.0064971,0.072372,0.59075
-0.041769,0.052139,0.58766,-0.054722,0.02012,0.57579,-0.0064497,0.072054,0.59093
-0.041089,0.0518,0.5873,-0.052442,0.019545,0.57489,-0.0065268,0.072151,0.59075
-0.040206,0.051317,0.58695,-0.050441,0.019191,0.57407,-0.006376,0.07207,0.59059
-0.039485,0.050665,0.58657,-0.048221,0.018886,0.57287,-0.0062027,0.07175,0.59061
-0.0389,0.050639,0.58615,-0.046091,0.018188,0.57239,-0.0061446,0.0716,0.59064
-0.038209,0.049904,0.5855,-0.043984,0.018028,0.57164,-0.0061194,0.071479,0.5905
-0.037411,0.049517,0.5854,-0.042051,0.017744,0.57089,-0.0061812,0.071566,0.59044
-0.036851,0.048991,0.58502,-0.040163,0.017801,0.57054,-0.0061111,0.071156,0.59041
-0.036038,0.048692,0.58446,-0.038082,0.017312,0.56974,-0.0059395,0.071223,0.59014
-0.03545,0.0484,0.58382,-0.036051,0.017461,0.56962,-0.0056814,0.071351,0.59012
-0.034572,0.047699,0.58385,-0.034406,0.017392,0.5691,-0.0055418,0.07135,0.58982
-0.034079,0.047497,0.5833,-0.032111,0.017073,0.56863,-0.005457,0.071131,0.58974
-0.03304,0.046653,0.5831,-0.030084,0.017354,0.56817,-0.005253,0.071201,0.58954
-0.032172,0.046079,0.58285,-0.027833,0.016917,0.56735,-0.0053169,0.070991,0.58929
-0.031321,0.045665,0.5824,-0.025867,0.016885,0.56697,-0.0052304,0.070458,0.58954
-0.063519,0.068227,0.60316,-0.10387,0.05499,0.60869,-0.016929,0.074264,0.59449
-0.063184,0.068164,0.60279,-0.10357,0.054736,0.60848,-0.016641,0.074061,0.59429
-0.062926,0.068028,0.60207,-0.10345,0.054876,0.60819,-0.016377,0.073923,0.59364
-0.062881,0.067681,0.6019,-0.10309,0.05421,0.60697,-0.01641,0.073853,0.59379
-0.062883,0.067468,0.60157,-0.10283,0.05314,0.6069,-0.016394,0.073822,0.59351
-0.062688,0.066933,0.60134,-0.10257,0.052112,0.60603,-0.016291,0.073642,0.5934
-0.062279,0.066605,0.60065,-0.10242,0.051203,0.6057,-0.016252,0.073752,0.59317
-0.062451,0.066036,0.60035,-0.10205,0.050303,0.60476,-0.016281,0.073806,0.59313
-0.062091,0.065845,0.59958,-0.1015,0.048807,0.60408,-0.016087,0.07388,0.59311
-0.061757,0.065316,0.5992,-0.10079,0.047477,0.60298,-0.016148,0.073695,0.59296
-0.061507,0.064664,0.5991,-0.09997,0.046465,0.60176,-0.016094,0.073648,0.59302
-0.061379,0.064219,0.59893,-0.099309,0.044454,0.60027,-0.016155,0.073911,0.59305
-0.060891,0.063239,0.59838,-0.098104,0.042814,0.59876,-0.016042,0.073497,0.59269
-0.060679,0.062787,0.59744,-0.096786,0.041049,0.59717,-0.016084,0.07336,0.5926
-0.060147,0.062068,0.5975,-0.095596,0.039226,0.59618,-0.015866,0.073189,0.59256
-0.059752,0.061034,0.59703,-0.093865,0.037869,0.59458,-0.016033,0.07326,0.5923
-0.059375,0.060609,0.59636,-0.092448,0.035836,0.59326,-0.015813,0.073322,0.59234
-0.058735,0.059901,0.5958,-0.09077,0.034384,0.59149,-0.015706,0.073413,0.59214
-0.058221,0.059175,0.5952,-0.089118,0.032749,0.58997,-0.015657,0.073268,0.59195
-0.057797,0.058763,0.59491,-0.087337,0.031258,0.58926,-0.015645,0.072892,0.59215
-0.057203,0.057856,0.5942,-0.085583,0.030079,0.58769,-0.015665,0.073023,0.59164
-0.056677,0.057146,0.59343,-0.08386,0.028397,0.58648,-0.015715,0.07298,0.59176
-0.055967,0.056478,0.5927,-0.081787,0.026969,0.58514,-0.01556,0.072918,0.59162
-0.055414,0.056181,0.59199,-0.079932,0.025824,0.58407,-0.015541,0.072755,0.5914
-0.054822,0.055777,0.5914,-0.077832,0.024714,0.58321,-0.015307,0.072362,0.59163
-0.054212,0.055017,0.59119,-0.076007,0.024161,0.58215,-0.015384,0.072451,0.59145
-0.053724,0.054308,0.5907,-0.073894,0.023186,0.58085,-0.015364,0.072275,0.59123
-0.05319,0.054059,0.59066,-0.072136,0.022282,0.57961,-0.015427,0.07238,0.59119
-0.052562,0.053476,0.59017,-0.06991,0.021633,0.57857,-0.01526,0.072322,0.59098
-0.05175,0.052983,0.58975,-0.067816,0.020985,0.57818,-0.015058,0.072162,0.59151
-0.051079,0.052578,0.58896,-0.065479,0.020223,0.57714,-0.015137,0.072107,0.59122
-0.050526,0.052094,0.58856,-0.063255,0.019558,0.57617,-0.01505,0.071955,0.59106
-0.04967,0.051375,0.58802,-0.061124,0.018917,0.57574,-0.015063,0.072162,0.59093
-0.049082,0.050869,0.5875,-0.059049,0.018653,0.57486,-0.014905,0.071842,0.59118
-0.048244,0.050284,0.58694,-0.056691,0.018128,0.57371,-0.014945,0.071574,0.5908
-0.047456,0.050078,0.58654,-0.054659,0.017648,0.57301,-0.014635,0.071603,0.591
-0.04695,0.049261,0.58622,-0.052486,0.017675,0.57216,-0.014649,0.071473,0.59048
-0.046248,0.048956,0.58586,-0.050642,0.017555,0.57143,-0.014649,0.071515,0.59057
-0.045503,0.049007,0.58556,-0.048441,0.017294,0.57104,-0.014603,0.071151,0.59078
-0.044806,0.048381,0.58521,-0.04659,0.017179,0.5703,-0.014522,0.07115,0.59073
-0.044282,0.047848,0.58477,-0.044682,0.016652,0.57033,-0.014262,0.070952,0.59054
-0.043636,0.047547,0.58434,-0.042841,0.017376,0.56946,-0.014105,0.070779,0.59051
-0.042726,0.046625,0.584,-0.040882,0.016858,0.56913,-0.013971,0.070639,0.59048
-0.041597,0.046142,0.58383,-0.038997,0.016493,0.56868,-0.013879,0.071074,0.59019
-0.040908,0.045868,0.58339,-0.036852,0.016443,0.56866,-0.013723,0.070421,0.58988
-0.03995,0.045436,0.5828,-0.034904,0.016659,0.56755,-0.013693,0.070137,0.58985
-0.072399,0.06798,0.60371,-0.11232,0.054574,0.60932,-0.025753,0.073665,0.59493
-0.071927,0.067942,0.60312,-0.11197,0.054675,0.60854,-0.025313,0.073904,0.59494
-0.071873,0.067882,0.60303,-0.11177,0.05431,0.60799,-0.025211,0.073674,0.59487
-0.071807,0.067426,0.60258,-0.11189,0.05393,0.6078,-0.025303,0.073691,0.59422
-0.071732,0.067086,0.60243,-0.11125,0.05312,0.60697,-0.025172,0.07365,0.59416
-0.071327,0.066477,0.60224,-0.11106,0.051736,0.60672,-0.025007,0.073711,0.59411
-0.071176,0.065981,0.60201,-0.1108,0.050879,0.6061,-0.024984,0.073797,0.59398
-0.071121,0.06555,0.60152,-0.11045,0.049782,0.60552,-0.024924,0.073632,0.59386
-0.070822,0.065446,0.60071,-0.10973,0.048455,0.60424,-0.024875,0.073699,0.59389
-0.070686,0.064931,0.60042,-0.10933,0.046791,0.6033,-0.024927,0.073559,0.59376
-0.070352,0.064083,0.6001,-0.10865,0.04532,0.6023,-0.024846,0.073467,0.59366
-0.069977,0.063554,0.59935,-0.10759,0.043871,0.60055,-0.024883,0.073212,0.59343
-0.069602,0.062881,0.59901,-0.10665,0.042165,0.59942,-0.024769,0.073479,0.59343
-0.069241,0.062439,0.59818,-0.10547,0.040415,0.59766,-0.024942,0.073205,0.59341
-0.068518,0.061238,0.59769,-0.10419,0.038479,0.59659,-0.024755,0.07326,0.59327
-0.06817,0.060677,0.59707,-0.10293,0.037201,0.59508,-0.024659,0.072887,0.59322
-0.067776,0.060164,0.59681,-0.1015,0.035668,0.59306,-0.02466,0.0727,0.59295
-0.067226,0.059566,0.5962,-0.099932,0.033764,0.59217,-0.024522,0.072584,0.59272
-0.066939,0.058928,0.59579,-0.098009,0.032585,0.59036,-0.02451,0.072486,0.59279
-0.066483,0.058048,0.59549,-0.096359,0.031227,0.58903,-0.02446,0.072516,0.59263
-0.065766,0.057736,0.59442,-0.094453,0.029514,0.58812,-0.024361,0.072339,0.59261
-0.065115,0.057002,0.59372,-0.092632,0.028079,0.58658,-0.02444,0.072456,0.59266
-0.06456,0.056092,0.59323,-0.090632,0.026994,0.5855,-0.024311,0.072295,0.59241
-0.063974,0.055716,0.59281,-0.088655,0.025595,0.58417,-0.024237,0.071957,0.59255
-0.063458,0.05476,0.59228,-0.086551,0.024433,0.58356,-0.024256,0.071988,0.5923
-0.062799,0.05438,0.59179,-0.084654,0.023734,0.5824,-0.024269,0.07218,0.59217
-0.062252,0.054108,0.59121,-0.082638,0.022909,0.58134,-0.024161,0.071911,0.5922
-0.061664,0.053557,0.59116,-0.08068,0.02178,0.5803,-0.024108,0.071752,0.59188
-0.061025,0.053274,0.59077,-0.078573,0.020967,0.57952,-0.023992,0.071572,0.592
-0.060382,0.052372,0.59026,-0.076532,0.020669,0.57839,-0.023906,0.071599,0.592
-0.059582,0.051776,0.58945,-0.074156,0.019801,0.57735,-0.023914,0.071665,0.59175
-0.058807,0.051318,0.58918,-0.072069,0.019266,0.57669,-0.023729,0.071735,0.59152
-0.058222,0.050874,0.58907,-0.069806,0.018755,0.57593,-0.023777,0.07138,0.59132
-0.057616,0.050445,0.58837,-0.067822,0.01846,0.57534,-0.023758,0.071714,0.59137
-0.056847,0.050189,0.58784,-0.065442,0.017957,0.5743,-0.023767,0.071473,0.5914
-0.056057,0.049362,0.58732,-0.063196,0.017329,0.57358,-0.023602,0.071367,0.59144
-0.055373,0.049283,0.58686,-0.061234,0.017283,0.57291,-0.0235,0.071528,0.59092
-0.054778,0.048726,0.5866,-0.059026,0.017017,0.57223,-0.023441,0.071483,0.59125
-0.05402,0.048102,0.58579,-0.057022,0.016855,0.5715,-0.023298,0.071543,0.59104
-0.053429,0.047959,0.58542,-0.055092,0.016924,0.57083,-0.023275,0.071347,0.59071
-0.052623,0.047347,0.58518,-0.053146,0.016519,0.57062,-0.023102,0.071223,0.59095
-0.052069,0.046855,0.58478,-0.051462,0.016523,0.57012,-0.02297,0.071007,0.59067
-0.051421,0.046395,0.58494,-0.049411,0.016294,0.56967,-0.023068,0.070612,0.59056
-0.0506,0.046047,0.58417,-0.047434,0.016336,0.56927,-0.022732,0.07033,0.59055
-0.049738,0.045013,0.58386,-0.045405,0.016143,0.56888,-0.022451,0.070002,0.5906
-0.048898,0.044813,0.58365,-0.043319,0.016051,0.56818,-0.022427,0.070213,0.5902
-0.080972,0.067661,0.60421,-0.12113,0.054566,0.60943,-0.034461,0.073864,0.59592
-0.080354,0.067446,0.60378,-0.12076,0.054315,0.60884,-0.033909,0.07389,0.59576
-0.080297,0.067512,0.60362,-0.12073,0.054139,0.60843,-0.033863,0.073993,0.59551
-0.080318,0.067045,0.60371,-0.12053,0.053674,0.60809,-0.033729,0.073799,0.59535
-0.080133,0.066674,0.60303,-0.12012,0.052381,0.60739,-0.033744,0.073981,0.59499
-0.080018,0.066269,0.60297,-0.11994,0.051085,0.60692,-0.033653,0.073868,0.59507
-0.080043,0.065809,0.60235,-0.11975,0.0507,0.60612,-0.033683,0.073676,0.59473
-0.079718,0.065556,0.60212,-0.11928,0.049446,0.60554,-0.033561,0.073775,0.59466
-0.079652,0.065014,0.60121,-0.11868,0.0486,0.60441,-0.033553,0.073785,0.59442
-0.079267,0.06471,0.60081,-0.11807,0.047012,0.60337,-0.033449,0.073617,0.59439
-0.079219,0.063795,0.60079,-0.11734,0.045164,0.60184,-0.033436,0.073367,0.59421
-0.078952,0.063231,0.59973,-0.11648,0.043105,0.60102,-0.03355,0.073686,0.59426
-0.07842,0.062499,0.59944,-0.11526,0.041952,0.59947,-0.033421,0.073454,0.59406
-0.078321,0.061943,0.59886,-0.11423,0.040228,0.59818,-0.033349,0.07326,0.59385
-0.077698,0.06122,0.59808,-0.11283,0.038257,0.59671,-0.033284,0.073337,0.59382
-0.077321,0.060424,0.59769,-0.11162,0.036694,0.59507,-0.033301,0.073168,0.5942
-0.076935,0.059764,0.59741,-0.1101,0.035092,0.59374,-0.033319,0.073215,0.594
-0.076528,0.059281,0.5971,-0.1085,0.033485,0.59241,-0.033141,0.073134,0.59358
-0.07594,0.05864,0.5963,-0.10673,0.032314,0.59084,-0.033183,0.073062,0.59359
-0.075387,0.057726,0.59606,-0.1052,0.030822,0.58962,-0.033137,0.073074,0.59352
-0.074753,0.057039,0.59543,-0.10328,0.028954,0.58833,-0.033089,0.072823,0.59332
-0.074162,0.056754,0.59478,-0.10102,0.027727,0.58707,-0.032961,0.072643,0.59327
-0.073662,0.056197,0.59385,-0.099253,0.026619,0.5857,-0.033003,0.072588,0.59315
-0.072692,0.05534,0.59331,-0.097338,0.025178,0.58448,-0.032943,0.072521,0.59273
-0.072246,0.054855,0.59256,-0.095294,0.02444,0.58368,-0.032776,0.072201,0.593
-0.071592,0.054409,0.59195,-0.093498,0.02368,0.58299,-0.032733,0.072383,0.59285
-0.071096,0.053749,0.59183,-0.09135,0.022653,0.58145,-0.032786,0.072304,0.59279
-0.070547,0.053455,0.5919,-0.089442,0.021636,0.5807,-0.032723,0.072183,0.59253
-0.069857,0.052866,0.59114,-0.087432,0.021067,0.57943,-0.032757,0.072105,0.59234
-0.069239,0.052316,0.59076,-0.085392,0.020158,0.57885,-0.032591,0.071936,0.59233
-0.06848,0.051681,0.59048,-0.083053,0.019668,0.57799,-0.032402,0.071847,0.59205
-0.067864,0.051126,0.59012,-0.080854,0.019113,0.57713,-0.032296,0.071989,0.59198
-0.067072,0.050599,0.58937,-0.078848,0.018598,0.57652,-0.032336,0.071822,0.59223
-0.066542,0.050009,0.58886,-0.076679,0.01806,0.57561,-0.032293,0.071914,0.59187
-0.065658,0.049559,0.58849,-0.074522,0.017708,0.5749,-0.032103,0.071625,0.59172
-0.065184,0.049021,0.58775,-0.072395,0.017435,0.57418,-0.032086,0.071705,0.59154
-0.064038,0.049263,0.58736,-0.070079,0.017143,0.57318,-0.031849,0.071309,0.5917
-0.063532,0.048229,0.58687,-0.068101,0.016905,0.57283,-0.031925,0.071448,0.59155
-0.062912,0.047695,0.5869,-0.065888,0.016878,0.57208,-0.031869,0.071357,0.59145
-0.062213,0.047696,0.58635,-0.063882,0.016685,0.57144,-0.031878,0.071277,0.59126
-0.061448,0.046956,0.58607,-0.061759,0.016495,0.57105,-0.031788,0.07114,0.59113
-0.061174,0.047116,0.58569,-0.059933,0.016572,0.5706,-0.03167,0.070777,0.59124
-0.060097,0.046266,0.58552,-0.057822,0.016862,0.56992,-0.031447,0.070681,0.59091
-0.059371,0.045305,0.58484,-0.055986,0.01616,0.56967,-0.031265,0.070183,0.59103
-0.058781,0.045138,0.58431,-0.054061,0.016073,0.5695,-0.031134,0.07043,0.59114
-0.057644,0.044475,0.58382,-0.051872,0.015925,0.56878,-0.031015,0.07007,0.59094
-0.089866,0.067229,0.60453,-0.13007,0.054296,0.60966,-0.0431,0.074004,0.5961
-0.08936,0.067271,0.60455,-0.12956,0.054161,0.60876,-0.042687,0.073824,0.59579
-0.089225,0.067281,0.60403,-0.12939,0.054047,0.60872,-0.042594,0.073722,0.59562
-0.08913,0.066939,0.60358,-0.12937,0.052955,0.6082,-0.042708,0.073971,0.59576
-0.089041,0.066454,0.60355,-0.12915,0.052185,0.60744,-0.042666,0.073713,0.59554
-0.088824,0.066035,0.60298,-0.12886,0.051301,0.60719,-0.042636,0.073958,0.59536
-0.08872,0.065686,0.60246,-0.12829,0.050219,0.6065,-0.04257,0.073905,0.59555
-0.088407,0.065338,0.60256,-0.12764,0.049249,0.60583,-0.042421,0.07409,0.59527
-0.088331,0.064946,0.60224,-0.12716,0.048565,0.60475,-0.042432,0.073939,0.59519
-0.088061,0.064228,0.60144,-0.12656,0.046784,0.60349,-0.042424,0.073631,0.59512
